2010,0.26568030054708536
5426,0.23824469843427853
1958,0.39054355919583017
5994,-0.6535253222659763
5805,0.21795179198052983
3717,0.20313546401181792
1975,1.663110016555804
3957,0.512946496112618
7083,0.21771146681428477
3897,0.4217011868620171
11419,0.2579667463848796
8916,-0.5557962697717704
1831,-0.5192658968325463
2280,-0.5014766602184114
21794,-0.502884595255503
3635,0.24441803956985497
8000,-0.5422356673921085
11841,0.2671456364950735
6535,-0.5181741841652772
18876,0.30352590722921424
4030,-0.5112030970351455
3513,-0.5798617195458784
6719,0.27823671319297905
1765,-0.5297141877657545
4847,-0.5123916157996535
6210,-0.5237875438689196
7278,1.2151175541566501
1966,-0.596619088404263
2943,-0.6097205721346104
11221,0.2558018975410423
2011,0.2098324305930761
4066,-0.512349453843796
4558,1.059639639425268
6783,2.4450949276476277
7334,0.4618139867783526
5690,-0.9946964460827775
10603,0.4968789785725567
1518,0.21935538899825535
4256,0.27130099601717195
20947,0
5899,-0.5493257725205136
3602,0.2817607767786945
2586,-0.23487117601146223
11857,0.21392912094396466
4705,1.5297284413274213
1720,-0.602754099104464
10791,0.21983202874579666
6953,-0.5198763537895772
2634,2.568459077630645
2502,0.8060315878679838
5964,0.25349997171543004
7501,0.2701218933851197
7186,-0.5738902387008505
4157,0.49586994637607673
1934,-0.6592798206705777
2469,-0.5733576888699413
9903,2.071791223778869
2694,-0.5038425713635655
10804,-0.5133872397291457
4846,-0.17236712775983087
8104,0.20160254386993026
2130,0.368369298389718
8536,-0.5226612013617502
12220,-0.5002264424602876
1697,0.20087338800789079
8425,0.9327771982586812
2424,-0.5316717671740063
7653,0.36239197745919216
13855,0.5639105870223486
2682,0.5022476669353846
1659,-0.5709737701767871
5728,0.2208678293759303
20314,-0.7337760557065879
3822,0.3908312701090424
5692,0.2512858189472156
1684,0.3683693224125093
7455,-0.5086220691772786
5567,0.22213149912368535
2577,1.1621062969161629
4041,0.27740506803721887
17751,-0.5085505534250315
9258,-0.664739176200007
5864,4.503178893086743
2099,1.0916544393505578
21296,-0.5061682022383676
5632,0.2126248878282102
2083,-0.5859766880906496
5034,-0.3034030327912447
3945,-0.5233177578852203
7080,1.421397595904986
18069,5.593448908051724
2777,0.31703430360645424
8420,0.3384363989376502
14783,4.7444139868023
5488,0.23406066072460008
5665,0.2008003911949019
5617,0.2859764515172232
12999,-0.5535553212778783
3911,10.061774111028559
4679,-0.5187738174393128
1896,0.4788812067881836
5647,-0.5111614097537545
